"Time","Latitude","Longitude"
"04/09/2016 10:25:08",51.56825,-0.08129
"04/09/2016 10:25:13",51.56848,-0.08139
"04/09/2016 10:25:18",51.56884,-0.08157
"04/09/2016 10:25:23",51.56907,-0.08171
"04/09/2016 10:25:28",51.5693,-0.08185
"04/09/2016 10:25:33",51.56967,-0.0821
"04/09/2016 10:25:38",51.5698,-0.08218
"04/09/2016 10:25:43",51.5699,-0.08206
"04/09/2016 10:25:48",51.56992,-0.08197
"04/09/2016 10:25:53",51.56998,-0.08175
"04/09/2016 10:25:58",51.57012,-0.08125
"04/09/2016 10:26:03",51.57026,-0.08073
"04/09/2016 10:26:08",51.57035,-0.08041
"04/09/2016 10:26:13",51.57045,-0.07999
"04/09/2016 10:26:18",51.57052,-0.07974
"04/09/2016 10:26:23",51.57062,-0.07978
"04/09/2016 10:26:28",51.57081,-0.07983
"04/09/2016 10:26:33",51.57115,-0.07992
"04/09/2016 10:26:38",51.57152,-0.08002
"04/09/2016 10:26:43",51.57163,-0.08003
"04/09/2016 10:26:48",51.57173,-0.07998
"04/09/2016 10:26:53",51.57181,-0.07994
"04/09/2016 10:27:03",51.57185,-0.07992
"04/09/2016 10:27:08",51.57199,-0.07985
"04/09/2016 10:27:13",51.57204,-0.07983
"04/09/2016 10:27:18",51.57205,-0.07982
"04/09/2016 10:27:23",51.57217,-0.07976
"04/09/2016 10:27:28",51.57221,-0.07974
"04/09/2016 10:27:33",51.57223,-0.07973
"04/09/2016 10:27:38",51.57227,-0.07971
"04/09/2016 10:27:43",51.57231,-0.0797
"04/09/2016 10:31:03",51.57232,-0.07969
"04/09/2016 10:31:09",51.57238,-0.07966
"04/09/2016 10:31:14",51.5726,-0.07955
"04/09/2016 10:31:19",51.57265,-0.07953
"04/09/2016 10:31:34",51.57268,-0.07952
"04/09/2016 10:31:39",51.5727,-0.07951
"04/09/2016 10:31:44",51.57292,-0.0794
"04/09/2016 10:31:49",51.57321,-0.07927
"04/09/2016 10:31:54",51.57348,-0.07914
"04/09/2016 10:31:59",51.5738,-0.07899
"04/09/2016 10:32:04",51.57413,-0.07882
"04/09/2016 10:32:09",51.57447,-0.07866
"04/09/2016 10:32:14",51.57459,-0.0786
"04/09/2016 10:32:19",51.57467,-0.07865
"04/09/2016 10:32:24",51.57471,-0.079
"04/09/2016 10:32:29",51.5748,-0.07984
"04/09/2016 10:32:34",51.57484,-0.08067
"04/09/2016 10:32:39",51.57482,-0.08155
"04/09/2016 10:32:44",51.57477,-0.08255
"04/09/2016 10:32:49",51.57473,-0.08308
"04/09/2016 10:32:54",51.57473,-0.08318
"04/09/2016 10:32:59",51.57473,-0.08316
"04/09/2016 10:33:04",51.5747,-0.08357
"04/09/2016 10:33:09",51.57461,-0.08451
"04/09/2016 10:33:14",51.57451,-0.08549
"04/09/2016 10:33:19",51.5744,-0.0861
"04/09/2016 10:33:24",51.57442,-0.08623
"04/09/2016 10:33:44",51.57442,-0.08623
"04/09/2016 10:33:49",51.57451,-0.08629
"04/09/2016 10:33:54",51.57454,-0.08627
"04/09/2016 10:33:59",51.57473,-0.086
"04/09/2016 10:34:04",51.57513,-0.08557
"04/09/2016 10:34:09",51.57557,-0.08513
"04/09/2016 10:34:14",51.57606,-0.08463
"04/09/2016 10:34:19",51.57658,-0.08411
"04/09/2016 10:34:24",51.57709,-0.08357
"04/09/2016 10:34:29",51.57756,-0.08306
"04/09/2016 10:34:34",51.5779,-0.08277
"04/09/2016 10:34:39",51.57795,-0.08289
"04/09/2016 10:34:44",51.57807,-0.08322
"04/09/2016 10:34:49",51.57818,-0.08348
"04/09/2016 10:34:54",51.57833,-0.08384
"04/09/2016 10:34:59",51.57857,-0.08442
"04/09/2016 10:35:04",51.57865,-0.08461
"04/09/2016 10:35:09",51.57865,-0.08468
"04/09/2016 10:35:14",51.57865,-0.08474
"04/09/2016 10:35:19",51.57865,-0.08484
"04/09/2016 10:35:24",51.57865,-0.08515
"04/09/2016 10:35:29",51.57864,-0.08518
"04/09/2016 10:35:34",51.57863,-0.0854
"04/09/2016 10:35:39",51.5786,-0.08589
"04/09/2016 10:35:44",51.57861,-0.08629
"04/09/2016 10:35:49",51.57868,-0.08682
"04/09/2016 10:35:54",51.57872,-0.08708
"04/09/2016 10:35:59",51.57872,-0.08714
"04/09/2016 10:36:04",51.57846,-0.08731
"04/09/2016 10:36:09",51.57844,-0.08758
"04/09/2016 10:36:14",51.57842,-0.08791
"04/09/2016 10:36:19",51.5784,-0.08822
"04/09/2016 10:36:24",51.57838,-0.08845
"04/09/2016 10:36:29",51.57837,-0.08863
"04/09/2016 10:36:34",51.57836,-0.0888
"04/09/2016 10:37:33",51.57836,-0.08884
"04/09/2016 10:37:39",51.57832,-0.08889
"04/09/2016 10:41:30",51.57834,-0.08894
"04/09/2016 10:41:35",51.57836,-0.08884
"04/09/2016 10:41:40",51.57836,-0.08884
"04/09/2016 10:41:45",51.57834,-0.08897
"04/09/2016 10:41:55",51.57834,-0.08902
"04/09/2016 10:42:00",51.57832,-0.08929
"04/09/2016 10:42:05",51.57827,-0.08985
"04/09/2016 10:42:10",51.57825,-0.09021
"04/09/2016 10:42:15",51.57819,-0.09058
"04/09/2016 10:42:20",51.57788,-0.09056
"04/09/2016 10:42:25",51.57745,-0.09053
"04/09/2016 10:42:30",51.57721,-0.0904
"04/09/2016 10:42:35",51.57735,-0.09013
"04/09/2016 10:42:40",51.57764,-0.08954
"04/09/2016 10:42:45",51.57801,-0.08881
"04/09/2016 10:42:50",51.57828,-0.08827
"04/09/2016 10:42:55",51.57836,-0.0881
"04/09/2016 10:43:00",51.57842,-0.08794
"04/09/2016 10:43:05",51.57845,-0.08752
"04/09/2016 10:43:10",51.57849,-0.08722
"04/09/2016 10:43:15",51.57859,-0.08719
"04/09/2016 10:43:20",51.57888,-0.08708
"04/09/2016 10:43:25",51.57924,-0.08695
"04/09/2016 10:43:30",51.57977,-0.08674
"04/09/2016 10:43:35",51.58029,-0.08654
"04/09/2016 10:43:40",51.58074,-0.08636
"04/09/2016 10:43:45",51.58102,-0.08625
"04/09/2016 10:43:50",51.58114,-0.08643
"04/09/2016 10:43:55",51.58121,-0.08707
"04/09/2016 10:44:00",51.58132,-0.08791
"04/09/2016 10:44:05",51.58143,-0.08881
"04/09/2016 10:44:10",51.58155,-0.0897
"04/09/2016 10:44:15",51.58162,-0.09055
"04/09/2016 10:44:20",51.58158,-0.09133
"04/09/2016 10:44:25",51.58154,-0.09199
"04/09/2016 10:44:30",51.58146,-0.09287
"04/09/2016 10:44:35",51.58136,-0.09351
"04/09/2016 10:44:40",51.58126,-0.09412
"04/09/2016 10:44:45",51.58133,-0.09495
"04/09/2016 10:44:50",51.58148,-0.09587
"04/09/2016 10:44:55",51.58161,-0.09669
"04/09/2016 10:45:00",51.58163,-0.09738
"04/09/2016 10:45:05",51.58156,-0.09807
"04/09/2016 10:45:10",51.58149,-0.09886
"04/09/2016 10:45:15",51.58145,-0.09925
"04/09/2016 10:45:19",51.58144,-0.09934
"04/09/2016 10:46:30",51.58144,-0.09937
"04/09/2016 10:46:35",51.58142,-0.09953
"04/09/2016 10:46:41",51.58111,-0.09941
"04/09/2016 10:46:46",51.5807,-0.09933
"04/09/2016 10:46:51",51.58027,-0.09926
"04/09/2016 10:46:56",51.58015,-0.09924
"04/09/2016 10:47:01",51.58011,-0.09938
"04/09/2016 10:47:06",51.58008,-0.09971
"04/09/2016 10:47:11",51.58005,-0.10014
"04/09/2016 10:47:16",51.58002,-0.10053
"04/09/2016 10:47:21",51.58,-0.10092
"04/09/2016 10:47:26",51.57997,-0.10134
"04/09/2016 10:47:31",51.57994,-0.10178
"04/09/2016 10:47:36",51.57991,-0.10222
"04/09/2016 10:47:41",51.57988,-0.10264
"04/09/2016 10:47:46",51.57984,-0.1031
"04/09/2016 10:47:51",51.57982,-0.1035
"04/09/2016 10:47:56",51.57978,-0.10404
"04/09/2016 10:48:01",51.57975,-0.10449
"04/09/2016 10:48:06",51.57972,-0.10495
"04/09/2016 10:48:11",51.57966,-0.10506
"04/09/2016 10:48:16",51.57946,-0.10491
"04/09/2016 10:48:21",51.57914,-0.10469
"04/09/2016 10:48:26",51.57908,-0.10445
"04/09/2016 10:48:31",51.5791,-0.10417
"04/09/2016 10:48:36",51.57912,-0.10387
"04/09/2016 10:48:41",51.57915,-0.10344
"04/09/2016 10:48:46",51.57918,-0.10295
"04/09/2016 10:48:51",51.57921,-0.10254
"04/09/2016 10:48:56",51.57924,-0.10212
"04/09/2016 10:49:01",51.57927,-0.10166
"04/09/2016 10:49:06",51.5793,-0.10136
"04/09/2016 10:49:11",51.57931,-0.10113
"04/09/2016 10:49:16",51.57931,-0.10104
"04/09/2016 11:01:57",51.57932,-0.10101
"04/09/2016 11:02:02",51.57932,-0.1009
"04/09/2016 11:02:07",51.57933,-0.10076
"04/09/2016 11:02:12",51.57934,-0.10061
"04/09/2016 11:02:17",51.57936,-0.10045
"04/09/2016 11:02:22",51.57937,-0.10024
"04/09/2016 11:02:27",51.57941,-0.09975
"04/09/2016 11:02:32",51.57942,-0.09961
"04/09/2016 11:02:37",51.57945,-0.09931
"04/09/2016 11:02:42",51.57946,-0.09919
"04/09/2016 11:02:47",51.57964,-0.09914
"04/09/2016 11:02:52",51.57981,-0.09917
"04/09/2016 11:02:57",51.57985,-0.09918
"04/09/2016 11:03:02",51.57987,-0.09918
"04/09/2016 11:03:07",51.58003,-0.09921
"04/09/2016 11:03:12",51.58047,-0.09929
"04/09/2016 11:03:17",51.58088,-0.09937
"04/09/2016 11:03:22",51.58112,-0.09941
"04/09/2016 11:03:27",51.58133,-0.09946
"04/09/2016 11:03:32",51.58163,-0.09952
"04/09/2016 11:03:38",51.58203,-0.0996
"04/09/2016 11:03:43",51.58237,-0.09969
"04/09/2016 11:03:48",51.58241,-0.09958
"04/09/2016 11:03:53",51.5824,-0.09921
"04/09/2016 11:03:58",51.58234,-0.0987
"04/09/2016 11:04:03",51.58227,-0.0982
"04/09/2016 11:04:08",51.58208,-0.09788
"04/09/2016 11:04:13",51.58185,-0.09751
"04/09/2016 11:04:18",51.58172,-0.09726
"04/09/2016 11:04:23",51.58165,-0.09724
"04/09/2016 11:04:28",51.58163,-0.09742
"04/09/2016 11:04:33",51.58161,-0.09757
"04/09/2016 11:04:38",51.5816,-0.09767
"04/09/2016 11:05:48",51.5816,-0.09769
"04/09/2016 11:05:53",51.58167,-0.09753
"04/09/2016 11:05:58",51.58187,-0.09756
"04/09/2016 11:06:13",51.58187,-0.09756
"04/09/2016 11:06:18",51.58175,-0.0974
"04/09/2016 11:09:58",51.58178,-0.09737
"04/09/2016 11:10:02",51.58171,-0.09748
"04/09/2016 11:10:08",51.58161,-0.09765
"04/09/2016 11:12:13",51.5816,-0.09768
"04/09/2016 11:12:18",51.5816,-0.09776
"04/09/2016 11:12:23",51.58157,-0.098
"04/09/2016 11:12:28",51.58153,-0.09841
"04/09/2016 11:12:34",51.58149,-0.09878
"04/09/2016 11:12:39",51.58149,-0.09887
"04/09/2016 11:12:54",51.58148,-0.09889
"04/09/2016 11:12:59",51.58147,-0.099
"04/09/2016 11:13:04",51.58145,-0.0992
"04/09/2016 11:14:44",51.58145,-0.09924
"04/09/2016 11:14:49",51.58144,-0.09937
"04/09/2016 11:14:54",51.58128,-0.09945
"04/09/2016 11:14:59",51.581,-0.09939
"04/09/2016 11:15:04",51.58078,-0.09935
"04/09/2016 11:15:09",51.58052,-0.0993
"04/09/2016 11:15:14",51.58024,-0.09926
"04/09/2016 11:15:19",51.58006,-0.09922
"04/09/2016 11:15:34",51.58007,-0.09922
"04/09/2016 11:15:39",51.58001,-0.09921
"04/09/2016 11:15:44",51.57989,-0.09919
"04/09/2016 11:15:49",51.57978,-0.09916
"04/09/2016 11:15:54",51.57958,-0.09913
"04/09/2016 11:15:59",51.57951,-0.09911
"04/09/2016 11:16:04",51.57949,-0.09911
"04/09/2016 11:16:09",51.57942,-0.0991
"04/09/2016 11:16:14",51.57935,-0.09908
"04/09/2016 11:16:19",51.57924,-0.09906
"04/09/2016 11:16:24",51.57914,-0.09905
"04/09/2016 11:16:29",51.579,-0.09902
"04/09/2016 11:16:34",51.57889,-0.099
"04/09/2016 11:16:44",51.57886,-0.09899
"04/09/2016 11:16:49",51.57878,-0.09898
"04/09/2016 11:16:54",51.57865,-0.09896
"04/09/2016 11:16:59",51.57854,-0.09895
"04/09/2016 11:17:28",51.57853,-0.09894
"04/09/2016 11:17:34",51.57831,-0.0989
"04/09/2016 11:17:39",51.57799,-0.09885
"04/09/2016 11:17:44",51.57769,-0.0988
"04/09/2016 11:17:49",51.57752,-0.09877
"04/09/2016 11:17:54",51.57747,-0.09877
"04/09/2016 11:17:59",51.5774,-0.09875
"04/09/2016 11:18:04",51.57734,-0.09874
"04/09/2016 11:18:09",51.57705,-0.09867
"04/09/2016 11:18:14",51.57685,-0.09863
"04/09/2016 11:18:19",51.57677,-0.09861
"04/09/2016 11:18:39",51.57675,-0.09861
"04/09/2016 11:18:44",51.57648,-0.09856
"04/09/2016 11:18:49",51.57625,-0.09854
"04/09/2016 11:18:54",51.57615,-0.09852
"04/09/2016 11:18:59",51.57614,-0.09852
"04/09/2016 11:19:04",51.57607,-0.09852
"04/09/2016 11:19:09",51.57599,-0.0985
"04/09/2016 11:19:14",51.57589,-0.09849
"04/09/2016 11:19:18",51.57581,-0.09849
"04/09/2016 11:19:59",51.57579,-0.09848
"04/09/2016 11:20:04",51.57557,-0.09846
"04/09/2016 11:20:09",51.57515,-0.09834
"04/09/2016 11:20:14",51.57468,-0.09817
"04/09/2016 11:20:19",51.57419,-0.09789
"04/09/2016 11:20:24",51.57371,-0.09761
"04/09/2016 11:20:29",51.5732,-0.09734
"04/09/2016 11:20:34",51.57271,-0.09708
"04/09/2016 11:20:39",51.57225,-0.09683
"04/09/2016 11:20:44",51.5719,-0.09665
"04/09/2016 11:20:49",51.57177,-0.09658
"04/09/2016 11:20:54",51.57182,-0.09631
"04/09/2016 11:20:59",51.57193,-0.09602
"04/09/2016 11:21:04",51.57199,-0.09585
"04/09/2016 11:21:09",51.57199,-0.09582
"04/09/2016 11:21:14",51.57201,-0.09576
"04/09/2016 11:21:19",51.57208,-0.09559
"04/09/2016 11:21:24",51.57219,-0.09525
"04/09/2016 11:21:28",51.57229,-0.09499
"04/09/2016 11:21:34",51.57233,-0.09487
"04/09/2016 11:21:38",51.57244,-0.09456
"04/09/2016 11:21:44",51.57261,-0.09405
"04/09/2016 11:21:49",51.57272,-0.09375
"04/09/2016 11:21:54",51.57285,-0.0934
"04/09/2016 11:21:58",51.57292,-0.09312
"04/09/2016 11:22:05",51.57295,-0.09301
"04/09/2016 11:22:10",51.57299,-0.09287
"04/09/2016 11:22:14",51.57301,-0.09279
"04/09/2016 11:22:20",51.57307,-0.09254
"04/09/2016 11:22:24",51.57315,-0.09224
"04/09/2016 11:22:30",51.57326,-0.09184
"04/09/2016 11:22:34",51.5733,-0.09158
"04/09/2016 11:22:39",51.57311,-0.09138
"04/09/2016 11:22:44",51.57292,-0.09118
"04/09/2016 11:22:50",51.57279,-0.09104
"04/09/2016 11:22:54",51.57267,-0.09092
"04/09/2016 11:23:34",51.57266,-0.09091
"04/09/2016 11:23:39",51.57235,-0.09063
"04/09/2016 11:23:44",51.57201,-0.09025
"04/09/2016 11:23:50",51.57178,-0.09001
"04/09/2016 11:23:54",51.57152,-0.08977
"04/09/2016 11:23:59",51.57129,-0.08954
"04/09/2016 11:24:04",51.57097,-0.08921
"04/09/2016 11:24:09",51.57068,-0.08893
"04/09/2016 11:24:14",51.57049,-0.08874
"04/09/2016 11:24:19",51.57036,-0.08861
"04/09/2016 11:24:24",51.57018,-0.08843
"04/09/2016 11:24:29",51.56991,-0.08816
"04/09/2016 11:24:34",51.56976,-0.08802
"04/09/2016 11:24:39",51.56959,-0.08785
"04/09/2016 11:24:44",51.56931,-0.08757
"04/09/2016 11:24:49",51.56906,-0.08733
"04/09/2016 11:24:54",51.56885,-0.08712
"04/09/2016 11:24:59",51.56873,-0.08689
"04/09/2016 11:25:04",51.56882,-0.08665
"04/09/2016 11:25:09",51.56894,-0.08637
"04/09/2016 11:25:14",51.56907,-0.08596
"04/09/2016 11:25:19",51.56915,-0.08559
"04/09/2016 11:25:24",51.56916,-0.08555
"04/09/2016 11:25:29",51.56921,-0.08533
"04/09/2016 11:25:34",51.56923,-0.0852
"04/09/2016 11:25:39",51.56924,-0.08519
"04/09/2016 11:25:44",51.5693,-0.0849
"04/09/2016 11:25:49",51.56937,-0.08455
"04/09/2016 11:25:54",51.56945,-0.08418
"04/09/2016 11:25:59",51.56948,-0.084
"04/09/2016 11:26:24",51.5695,-0.08394
"04/09/2016 11:26:29",51.56953,-0.08376
"04/09/2016 11:26:34",51.56962,-0.08336
"04/09/2016 11:26:39",51.56971,-0.0829
"04/09/2016 11:26:45",51.5698,-0.0825
"04/09/2016 11:26:50",51.56986,-0.08219
"04/09/2016 11:26:54",51.56996,-0.08183
"04/09/2016 11:26:59",51.57007,-0.08142
"04/09/2016 11:27:04",51.57019,-0.08099
"04/09/2016 11:27:09",51.5703,-0.08059
"04/09/2016 11:27:19",51.57031,-0.08055
"04/09/2016 11:27:24",51.57039,-0.08024
"04/09/2016 11:27:29",51.57049,-0.07986
"04/09/2016 11:27:34",51.57053,-0.07942
"04/09/2016 11:27:39",51.57054,-0.0791
"04/09/2016 11:27:44",51.57055,-0.07885
"04/09/2016 11:27:49",51.57061,-0.07874
"04/09/2016 11:27:54",51.57067,-0.07874
"04/09/2016 11:27:59",51.57078,-0.07874
"04/09/2016 11:28:04",51.5709,-0.07873
"04/09/2016 11:28:09",51.57107,-0.07872
"04/09/2016 11:28:14",51.57118,-0.07872
"04/09/2016 11:28:19",51.57137,-0.07871
"04/09/2016 11:28:24",51.57154,-0.0787
"04/09/2016 11:28:29",51.57162,-0.0787
"04/09/2016 11:28:34",51.57165,-0.0787
"04/09/2016 11:28:38",51.57167,-0.0787
"04/09/2016 11:32:00",51.57163,-0.0787
"04/09/2016 11:32:05",51.57162,-0.0787
"04/09/2016 11:41:01",51.57166,-0.07869
"04/09/2016 11:41:06",51.57169,-0.07869
"04/09/2016 11:41:11",51.57177,-0.07869
"04/09/2016 11:41:16",51.57211,-0.07866
"04/09/2016 11:41:21",51.57219,-0.07863
"04/09/2016 11:41:26",51.57234,-0.07858
"04/09/2016 11:41:31",51.5725,-0.07848
"04/09/2016 11:41:36",51.57268,-0.07837
"04/09/2016 11:41:41",51.57282,-0.07828
"04/09/2016 11:41:46",51.57304,-0.07814
"04/09/2016 11:41:51",51.57329,-0.07798
"04/09/2016 11:41:56",51.57348,-0.07785
"04/09/2016 11:42:01",51.57364,-0.07775
"04/09/2016 11:42:06",51.57383,-0.07763
"04/09/2016 11:42:11",51.57403,-0.0775
"04/09/2016 11:42:16",51.57418,-0.07739
"04/09/2016 11:42:21",51.57429,-0.07731
"04/09/2016 11:42:26",51.57432,-0.07728
"04/09/2016 11:42:30",51.57435,-0.07726
"04/09/2016 11:42:36",51.57436,-0.07726
"04/09/2016 11:42:41",51.5744,-0.07723
"04/09/2016 11:42:46",51.57434,-0.07684
"04/09/2016 11:42:51",51.57426,-0.0764
"04/09/2016 11:42:56",51.57418,-0.07592
"04/09/2016 11:43:02",51.57409,-0.07545
"04/09/2016 11:43:06",51.57399,-0.07489
"04/09/2016 11:43:11",51.57389,-0.07437
"04/09/2016 11:43:16",51.57377,-0.07382
"04/09/2016 11:43:21",51.57367,-0.0733
"04/09/2016 11:43:26",51.57363,-0.07292
"04/09/2016 11:43:32",51.57361,-0.07278
"04/09/2016 11:43:37",51.57362,-0.07278
"04/09/2016 11:43:41",51.57355,-0.0725
"04/09/2016 11:43:47",51.57355,-0.0725
"04/09/2016 11:43:52",51.57358,-0.07264
"04/09/2016 11:43:57",51.57342,-0.07236
"04/09/2016 11:44:02",51.57315,-0.07242
"04/09/2016 11:44:07",51.5727,-0.07254
"04/09/2016 11:44:12",51.57222,-0.07268
"04/09/2016 11:44:17",51.57173,-0.07277
"04/09/2016 11:44:22",51.57128,-0.07279
"04/09/2016 11:44:27",51.57079,-0.0728
"04/09/2016 11:44:32",51.57026,-0.07282
"04/09/2016 11:44:37",51.56973,-0.07285
"04/09/2016 11:44:42",51.56921,-0.07287
"04/09/2016 11:44:47",51.5687,-0.07289
"04/09/2016 11:44:52",51.56836,-0.0729
"04/09/2016 11:44:57",51.56806,-0.07291
"04/09/2016 11:45:02",51.56773,-0.07291
"04/09/2016 11:45:07",51.56757,-0.07292
"04/09/2016 11:45:12",51.56755,-0.07292
"04/09/2016 11:45:17",51.56747,-0.07293
"04/09/2016 11:45:22",51.56734,-0.07294
"04/09/2016 11:45:27",51.56709,-0.07296
"04/09/2016 11:45:32",51.56676,-0.07299
"04/09/2016 11:45:37",51.56686,-0.07297
"04/09/2016 11:45:42",51.56682,-0.07298
"04/09/2016 11:45:47",51.5667,-0.07299
"04/09/2016 11:45:52",51.56639,-0.07301
"04/09/2016 11:45:57",51.56621,-0.07303
"04/09/2016 11:46:02",51.56615,-0.07303
"04/09/2016 11:46:07",51.56614,-0.07303
"04/09/2016 11:46:12",51.56601,-0.07305
"04/09/2016 11:46:22",51.56597,-0.07305
"04/09/2016 11:46:26",51.56596,-0.07305
"04/09/2016 11:46:52",51.56596,-0.07305
"04/09/2016 11:46:57",51.56584,-0.07307
"04/09/2016 11:47:02",51.56558,-0.0731
"04/09/2016 11:47:07",51.56532,-0.07311
"04/09/2016 11:47:12",51.56507,-0.07311
"04/09/2016 11:47:17",51.56468,-0.0731
"04/09/2016 11:47:22",51.56428,-0.07309
"04/09/2016 11:47:27",51.56417,-0.07309
"04/09/2016 11:47:32",51.5641,-0.07309
"04/09/2016 11:47:37",51.56403,-0.07309
"04/09/2016 11:47:42",51.56408,-0.07309
"04/09/2016 11:47:51",51.56408,-0.07309
"04/09/2016 11:47:57",51.56381,-0.0731
"04/09/2016 11:48:02",51.56338,-0.07306
"04/09/2016 11:48:07",51.56319,-0.07251
"04/09/2016 11:48:12",51.56295,-0.0719
"04/09/2016 11:48:17",51.56265,-0.07124
"04/09/2016 11:48:23",51.56211,-0.07089
"04/09/2016 11:48:28",51.56167,-0.07078
"04/09/2016 11:48:33",51.56118,-0.07066
"04/09/2016 11:48:38",51.56072,-0.07053
"04/09/2016 11:48:43",51.56034,-0.07037
"04/09/2016 11:48:48",51.56021,-0.07065
"04/09/2016 11:48:53",51.56019,-0.07101
"04/09/2016 11:48:58",51.56007,-0.07112
"04/09/2016 11:49:03",51.55983,-0.07108
"04/09/2016 11:49:08",51.5596,-0.07103
"04/09/2016 11:49:13",51.5594,-0.07099
"04/09/2016 11:49:18",51.55925,-0.07097
"04/09/2016 11:49:23",51.55909,-0.07093
"04/09/2016 11:49:28",51.55902,-0.07092
"04/09/2016 11:49:33",51.55894,-0.07091
"04/09/2016 11:49:58",51.55891,-0.0709
"04/09/2016 11:50:03",51.55888,-0.0709
"04/09/2016 11:50:08",51.55884,-0.07089
"04/09/2016 11:50:13",51.55878,-0.07088
"04/09/2016 11:53:18",51.55882,-0.07088
"04/09/2016 11:53:22",51.55883,-0.07089
"04/09/2016 12:01:35",51.55879,-0.07088
"04/09/2016 12:01:40",51.55872,-0.07087
"04/09/2016 12:01:45",51.55872,-0.07087
"04/09/2016 12:01:50",51.55865,-0.07082
"04/09/2016 12:01:55",51.55858,-0.07077
"04/09/2016 12:02:00",51.55853,-0.07074
"04/09/2016 12:04:30",51.55852,-0.07073
"04/09/2016 12:04:35",51.55862,-0.0708
"04/09/2016 12:04:40",51.55853,-0.07074
"04/09/2016 12:04:50",51.55855,-0.07076
"04/09/2016 12:04:55",51.55861,-0.07079
"04/09/2016 12:05:00",51.55859,-0.07078
"04/09/2016 12:05:05",51.55865,-0.07082
"04/09/2016 12:05:10",51.55872,-0.07087
"04/09/2016 12:05:25",51.55873,-0.07087
"04/09/2016 12:05:30",51.5588,-0.07088
"04/09/2016 12:05:40",51.55884,-0.07089
"04/09/2016 12:05:44",51.55885,-0.07089
"04/09/2016 12:09:51",51.55882,-0.07089
"04/09/2016 12:09:56",51.55846,-0.07059
"04/09/2016 12:10:01",51.5579,-0.06978
"04/09/2016 12:10:06",51.55798,-0.06952
"04/09/2016 12:10:11",51.55801,-0.06941
"04/09/2016 12:10:20",51.55801,-0.06941
"04/09/2016 12:10:26",51.55802,-0.06919
"04/09/2016 12:10:31",51.55785,-0.06907
"04/09/2016 12:10:36",51.55751,-0.06882
"04/09/2016 12:10:41",51.55734,-0.0689
"04/09/2016 12:10:46",51.55731,-0.06943
"04/09/2016 12:10:51",51.55727,-0.07008
"04/09/2016 12:10:56",51.55723,-0.07071
"04/09/2016 12:11:01",51.5572,-0.07149
"04/09/2016 12:11:06",51.5572,-0.07223
"04/09/2016 12:11:11",51.5572,-0.07295
"04/09/2016 12:11:16",51.55722,-0.0736
"04/09/2016 12:11:21",51.55722,-0.07412
"04/09/2016 12:11:26",51.55722,-0.07435
"04/09/2016 12:11:31",51.55722,-0.07443
"04/09/2016 12:11:36",51.55747,-0.07448
"04/09/2016 12:11:41",51.55785,-0.07442
"04/09/2016 12:11:46",51.55845,-0.07432
"04/09/2016 12:11:51",51.559,-0.07421
"04/09/2016 12:11:56",51.55946,-0.07411
"04/09/2016 12:12:01",51.55999,-0.07402
"04/09/2016 12:12:06",51.56045,-0.07397
"04/09/2016 12:12:11",51.56085,-0.07391
"04/09/2016 12:12:16",51.56112,-0.07386
"04/09/2016 12:12:21",51.56145,-0.07379
"04/09/2016 12:12:26",51.56164,-0.07375
"04/09/2016 12:12:46",51.56167,-0.07375
"04/09/2016 12:12:51",51.56178,-0.07373
"04/09/2016 12:12:56",51.56184,-0.07371
"04/09/2016 12:13:01",51.56199,-0.07367
"04/09/2016 12:13:06",51.56255,-0.07349
"04/09/2016 12:13:11",51.56299,-0.07333
"04/09/2016 12:13:16",51.56325,-0.07321
"04/09/2016 12:13:21",51.56341,-0.07315
"04/09/2016 12:13:31",51.56341,-0.07315
"04/09/2016 12:13:36",51.56372,-0.0731
"04/09/2016 12:13:41",51.56399,-0.07309
"04/09/2016 12:13:46",51.56427,-0.07309
"04/09/2016 12:13:51",51.56454,-0.0731
"04/09/2016 12:13:56",51.56478,-0.0731
"04/09/2016 12:14:01",51.56494,-0.0731
"04/09/2016 12:14:06",51.56505,-0.07311
"04/09/2016 12:14:32",51.56505,-0.07311
"04/09/2016 12:14:37",51.5651,-0.07311
"04/09/2016 12:14:42",51.56533,-0.07311
"04/09/2016 12:14:47",51.56565,-0.07309
"04/09/2016 12:14:52",51.566,-0.07305
"04/09/2016 12:14:57",51.56636,-0.07301
"04/09/2016 12:15:02",51.5666,-0.073
"04/09/2016 12:15:07",51.56666,-0.07299
"04/09/2016 12:15:12",51.56672,-0.07299
"04/09/2016 12:15:17",51.56711,-0.07296
"04/09/2016 12:15:22",51.5676,-0.07292
"04/09/2016 12:15:27",51.56801,-0.07291
"04/09/2016 12:15:32",51.56835,-0.0729
"04/09/2016 12:15:37",51.56854,-0.0729
"04/09/2016 12:15:42",51.5687,-0.07289
"04/09/2016 12:15:47",51.56895,-0.07288
"04/09/2016 12:15:52",51.56918,-0.07287
"04/09/2016 12:15:57",51.56929,-0.07287
"04/09/2016 12:16:02",51.56935,-0.07287
"04/09/2016 12:16:17",51.56939,-0.07287
"04/09/2016 12:16:22",51.56941,-0.07287
"04/09/2016 12:16:42",51.56943,-0.07286
"04/09/2016 12:16:47",51.5696,-0.07286
"04/09/2016 12:16:52",51.56997,-0.07284
"04/09/2016 12:16:57",51.57022,-0.07283
"04/09/2016 12:17:52",51.57023,-0.07283
